input_accession	resolved_accession	status	fasta_path	note	original_status	original_fasta_path
GCA_008812475.1	GCA_008812475.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008812475.1.fasta	assembly_index_exact:GCA_008812475.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008812475.1/GCA_008812475.1_ASM881247v1_genomic.fna
GCA_008812735.1	GCA_008812735.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008812735.1.fasta	assembly_index_exact:GCA_008812735.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008812735.1/GCA_008812735.1_ASM881273v1_genomic.fna
GCA_008812875.1	GCA_008812875.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008812875.1.fasta	assembly_index_exact:GCA_008812875.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008812875.1/GCA_008812875.1_ASM881287v1_genomic.fna
GCA_008812995.1	GCA_008812995.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008812995.1.fasta	assembly_index_exact:GCA_008812995.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008812995.1/GCA_008812995.1_ASM881299v1_genomic.fna
GCA_008815295.1	GCA_008815295.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	assembly_index_exact:GCA_008815295.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815295.1/GCA_008815295.1_ASM881529v1_genomic.fna
GCA_008815415.1	GCA_008815415.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815415.1.fasta	assembly_index_exact:GCA_008815415.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815415.1/GCA_008815415.1_ASM881541v1_genomic.fna
GCA_008815575.1	GCA_008815575.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	assembly_index_exact:GCA_008815575.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815575.1/GCA_008815575.1_ASM881557v1_genomic.fna
GCA_008815735.1	GCA_008815735.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	assembly_index_exact:GCA_008815735.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815735.1/GCA_008815735.1_ASM881573v1_genomic.fna
GCA_008815815.1	GCA_008815815.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	assembly_index_exact:GCA_008815815.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815815.1/GCA_008815815.1_ASM881581v1_genomic.fna
GCA_008815835.1	GCA_008815835.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	assembly_index_exact:GCA_008815835.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815835.1/GCA_008815835.1_ASM881583v1_genomic.fna
GCA_008815855.1	GCA_008815855.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	assembly_index_exact:GCA_008815855.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815855.1/GCA_008815855.1_ASM881585v1_genomic.fna
GCA_008815875.1	GCA_008815875.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	assembly_index_exact:GCA_008815875.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815875.1/GCA_008815875.1_ASM881587v1_genomic.fna
GCA_008815895.1	GCA_008815895.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	assembly_index_exact:GCA_008815895.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815895.1/GCA_008815895.1_ASM881589v1_genomic.fna
GCA_008815915.1	GCA_008815915.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	assembly_index_exact:GCA_008815915.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008815915.1/GCA_008815915.1_ASM881591v1_genomic.fna
GCA_008816075.1	GCA_008816075.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	assembly_index_exact:GCA_008816075.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816075.1/GCA_008816075.1_ASM881607v1_genomic.fna
GCA_008816255.1	GCA_008816255.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	assembly_index_exact:GCA_008816255.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816255.1/GCA_008816255.1_ASM881625v1_genomic.fna
GCA_008816375.1	GCA_008816375.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	assembly_index_exact:GCA_008816375.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816375.1/GCA_008816375.1_ASM881637v1_genomic.fna
GCA_008816515.1	GCA_008816515.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	assembly_index_exact:GCA_008816515.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816515.1/GCA_008816515.1_ASM881651v1_genomic.fna
GCA_008816675.1	GCA_008816675.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	assembly_index_exact:GCA_008816675.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816675.1/GCA_008816675.1_ASM881667v1_genomic.fna
GCA_008816795.1	GCA_008816795.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	assembly_index_exact:GCA_008816795.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816795.1/GCA_008816795.1_ASM881679v1_genomic.fna
GCA_008816815.1	GCA_008816815.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	assembly_index_exact:GCA_008816815.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816815.1/GCA_008816815.1_ASM881681v1_genomic.fna
GCA_008816835.1	GCA_008816835.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816835.1.fasta	assembly_index_exact:GCA_008816835.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816835.1/GCA_008816835.1_ASM881683v1_genomic.fna
GCA_008816855.1	GCA_008816855.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816855.1.fasta	assembly_index_exact:GCA_008816855.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816855.1/GCA_008816855.1_ASM881685v1_genomic.fna
GCA_008816875.1	GCA_008816875.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816875.1.fasta	assembly_index_exact:GCA_008816875.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816875.1/GCA_008816875.1_ASM881687v1_genomic.fna
GCA_008816895.1	GCA_008816895.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816895.1.fasta	assembly_index_exact:GCA_008816895.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816895.1/GCA_008816895.1_ASM881689v1_genomic.fna
GCA_008816915.1	GCA_008816915.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816915.1.fasta	assembly_index_exact:GCA_008816915.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816915.1/GCA_008816915.1_ASM881691v1_genomic.fna
GCA_008816935.1	GCA_008816935.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816935.1.fasta	assembly_index_exact:GCA_008816935.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008816935.1/GCA_008816935.1_ASM881693v1_genomic.fna
GCA_008817045.1	GCA_008817045.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817045.1.fasta	assembly_index_exact:GCA_008817045.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817045.1/GCA_008817045.1_ASM881704v1_genomic.fna
GCA_008817175.1	GCA_008817175.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817175.1.fasta	assembly_index_exact:GCA_008817175.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817175.1/GCA_008817175.1_ASM881717v1_genomic.fna
GCA_008817295.1	GCA_008817295.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817295.1.fasta	assembly_index_exact:GCA_008817295.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817295.1/GCA_008817295.1_ASM881729v1_genomic.fna
GCA_008817455.1	GCA_008817455.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817455.1.fasta	assembly_index_exact:GCA_008817455.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817455.1/GCA_008817455.1_ASM881745v1_genomic.fna
GCA_008817655.1	GCA_008817655.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817655.1.fasta	assembly_index_exact:GCA_008817655.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817655.1/GCA_008817655.1_ASM881765v1_genomic.fna
GCA_008817915.1	GCA_008817915.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817915.1.fasta	assembly_index_exact:GCA_008817915.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817915.1/GCA_008817915.1_ASM881791v1_genomic.fna
GCA_008817945.1	GCA_008817945.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817945.1.fasta	assembly_index_exact:GCA_008817945.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817945.1/GCA_008817945.1_ASM881794v1_genomic.fna
GCA_008817965.1	GCA_008817965.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817965.1.fasta	assembly_index_exact:GCA_008817965.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817965.1/GCA_008817965.1_ASM881796v1_genomic.fna
GCA_008817985.1	GCA_008817985.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008817985.1.fasta	assembly_index_exact:GCA_008817985.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008817985.1/GCA_008817985.1_ASM881798v1_genomic.fna
GCA_008818005.1	GCA_008818005.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008818005.1.fasta	assembly_index_exact:GCA_008818005.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008818005.1/GCA_008818005.1_ASM881800v1_genomic.fna
GCA_008818025.1	GCA_008818025.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008818025.1.fasta	assembly_index_exact:GCA_008818025.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008818025.1/GCA_008818025.1_ASM881802v1_genomic.fna
GCA_008818045.1	GCA_008818045.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008818045.1.fasta	assembly_index_exact:GCA_008818045.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008818045.1/GCA_008818045.1_ASM881804v1_genomic.fna
GCA_008818185.1	GCA_008818185.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008818185.1.fasta	assembly_index_exact:GCA_008818185.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008818185.1/GCA_008818185.1_ASM881818v1_genomic.fna
GCA_008818385.1	GCA_008818385.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008818385.1.fasta	assembly_index_exact:GCA_008818385.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008818385.1/GCA_008818385.1_ASM881838v1_genomic.fna
GCA_008818525.1	GCA_008818525.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008818525.1.fasta	assembly_index_exact:GCA_008818525.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008818525.1/GCA_008818525.1_ASM881852v1_genomic.fna
GCA_008820005.1	GCA_008820005.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820005.1.fasta	assembly_index_exact:GCA_008820005.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820005.1/GCA_008820005.1_ASM882000v1_genomic.fna
GCA_008820145.1	GCA_008820145.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820145.1.fasta	assembly_index_exact:GCA_008820145.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820145.1/GCA_008820145.1_ASM882014v1_genomic.fna
GCA_008820285.1	GCA_008820285.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820285.1.fasta	assembly_index_exact:GCA_008820285.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820285.1/GCA_008820285.1_ASM882028v1_genomic.fna
GCA_008820485.1	GCA_008820485.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820485.1.fasta	assembly_index_exact:GCA_008820485.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820485.1/GCA_008820485.1_ASM882048v1_genomic.fna
GCA_008820625.1	GCA_008820625.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820625.1.fasta	assembly_index_exact:GCA_008820625.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820625.1/GCA_008820625.1_ASM882062v1_genomic.fna
GCA_008820725.1	GCA_008820725.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820725.1.fasta	assembly_index_exact:GCA_008820725.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820725.1/GCA_008820725.1_ASM882072v1_genomic.fna
GCA_008820745.1	GCA_008820745.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820745.1.fasta	assembly_index_exact:GCA_008820745.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820745.1/GCA_008820745.1_ASM882074v1_genomic.fna
GCA_008820765.1	GCA_008820765.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820765.1.fasta	assembly_index_exact:GCA_008820765.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820765.1/GCA_008820765.1_ASM882076v1_genomic.fna
GCA_008820865.1	GCA_008820865.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008820865.1.fasta	assembly_index_exact:GCA_008820865.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008820865.1/GCA_008820865.1_ASM882086v1_genomic.fna
GCA_008821005.1	GCA_008821005.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821005.1.fasta	assembly_index_exact:GCA_008821005.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821005.1/GCA_008821005.1_ASM882100v1_genomic.fna
GCA_008821205.1	GCA_008821205.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821205.1.fasta	assembly_index_exact:GCA_008821205.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821205.1/GCA_008821205.1_ASM882120v1_genomic.fna
GCA_008821225.1	GCA_008821225.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821225.1.fasta	assembly_index_exact:GCA_008821225.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821225.1/GCA_008821225.1_ASM882122v1_genomic.fna
GCA_008821245.1	GCA_008821245.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821245.1.fasta	assembly_index_exact:GCA_008821245.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821245.1/GCA_008821245.1_ASM882124v1_genomic.fna
GCA_008821265.1	GCA_008821265.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821265.1.fasta	assembly_index_exact:GCA_008821265.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821265.1/GCA_008821265.1_ASM882126v1_genomic.fna
GCA_008821285.1	GCA_008821285.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821285.1.fasta	assembly_index_exact:GCA_008821285.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821285.1/GCA_008821285.1_ASM882128v1_genomic.fna
GCA_008821305.1	GCA_008821305.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821305.1.fasta	assembly_index_exact:GCA_008821305.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821305.1/GCA_008821305.1_ASM882130v1_genomic.fna
GCA_008821325.1	GCA_008821325.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821325.1.fasta	assembly_index_exact:GCA_008821325.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821325.1/GCA_008821325.1_ASM882132v1_genomic.fna
GCA_008821345.1	GCA_008821345.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821345.1.fasta	assembly_index_exact:GCA_008821345.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821345.1/GCA_008821345.1_ASM882134v1_genomic.fna
GCA_008821365.1	GCA_008821365.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821365.1.fasta	assembly_index_exact:GCA_008821365.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821365.1/GCA_008821365.1_ASM882136v1_genomic.fna
GCA_008821385.1	GCA_008821385.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821385.1.fasta	assembly_index_exact:GCA_008821385.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821385.1/GCA_008821385.1_ASM882138v1_genomic.fna
GCA_008821405.1	GCA_008821405.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821405.1.fasta	assembly_index_exact:GCA_008821405.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821405.1/GCA_008821405.1_ASM882140v1_genomic.fna
GCA_008821425.1	GCA_008821425.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821425.1.fasta	assembly_index_exact:GCA_008821425.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821425.1/GCA_008821425.1_ASM882142v1_genomic.fna
GCA_008821445.1	GCA_008821445.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821445.1.fasta	assembly_index_exact:GCA_008821445.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821445.1/GCA_008821445.1_ASM882144v1_genomic.fna
GCA_008821465.1	GCA_008821465.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821465.1.fasta	assembly_index_exact:GCA_008821465.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821465.1/GCA_008821465.1_ASM882146v1_genomic.fna
GCA_008821485.1	GCA_008821485.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821485.1.fasta	assembly_index_exact:GCA_008821485.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821485.1/GCA_008821485.1_ASM882148v1_genomic.fna
GCA_008821505.1	GCA_008821505.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821505.1.fasta	assembly_index_exact:GCA_008821505.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821505.1/GCA_008821505.1_ASM882150v1_genomic.fna
GCA_008821525.1	GCA_008821525.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821525.1.fasta	assembly_index_exact:GCA_008821525.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821525.1/GCA_008821525.1_ASM882152v1_genomic.fna
GCA_008821545.1	GCA_008821545.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821545.1.fasta	assembly_index_exact:GCA_008821545.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821545.1/GCA_008821545.1_ASM882154v1_genomic.fna
GCA_008821565.1	GCA_008821565.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821565.1.fasta	assembly_index_exact:GCA_008821565.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821565.1/GCA_008821565.1_ASM882156v1_genomic.fna
GCA_008821585.1	GCA_008821585.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821585.1.fasta	assembly_index_exact:GCA_008821585.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821585.1/GCA_008821585.1_ASM882158v1_genomic.fna
GCA_008821605.1	GCA_008821605.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821605.1.fasta	assembly_index_exact:GCA_008821605.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821605.1/GCA_008821605.1_ASM882160v1_genomic.fna
GCA_008821625.1	GCA_008821625.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821625.1.fasta	assembly_index_exact:GCA_008821625.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821625.1/GCA_008821625.1_ASM882162v1_genomic.fna
GCA_008821645.1	GCA_008821645.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821645.1.fasta	assembly_index_exact:GCA_008821645.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821645.1/GCA_008821645.1_ASM882164v1_genomic.fna
GCA_008821665.1	GCA_008821665.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821665.1.fasta	assembly_index_exact:GCA_008821665.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821665.1/GCA_008821665.1_ASM882166v1_genomic.fna
GCA_008821685.1	GCA_008821685.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821685.1.fasta	assembly_index_exact:GCA_008821685.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821685.1/GCA_008821685.1_ASM882168v1_genomic.fna
GCA_008821705.1	GCA_008821705.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821705.1.fasta	assembly_index_exact:GCA_008821705.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821705.1/GCA_008821705.1_ASM882170v1_genomic.fna
GCA_008821725.1	GCA_008821725.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821725.1.fasta	assembly_index_exact:GCA_008821725.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821725.1/GCA_008821725.1_ASM882172v1_genomic.fna
GCA_008821745.1	GCA_008821745.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821745.1.fasta	assembly_index_exact:GCA_008821745.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821745.1/GCA_008821745.1_ASM882174v1_genomic.fna
GCA_008821765.1	GCA_008821765.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821765.1.fasta	assembly_index_exact:GCA_008821765.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821765.1/GCA_008821765.1_ASM882176v1_genomic.fna
GCA_008821785.1	GCA_008821785.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821785.1.fasta	assembly_index_exact:GCA_008821785.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821785.1/GCA_008821785.1_ASM882178v1_genomic.fna
GCA_008821805.1	GCA_008821805.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821805.1.fasta	assembly_index_exact:GCA_008821805.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821805.1/GCA_008821805.1_ASM882180v1_genomic.fna
GCA_008821825.1	GCA_008821825.1	ok	/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008821825.1.fasta	assembly_index_exact:GCA_008821825.1	ok	../bp_genomes_qc/ncbi_dataset/data/GCA_008821825.1/GCA_008821825.1_ASM882182v1_genomic.fna
